Key,Name_EN,Name_TH,ShortDesc_EN,ShortDesc_TH,Desc_EN,Desc_TH,RawDesc_EN,RawDesc_TH,Lore_EN,Lore_TH,Rarity,Type,Tags,Traveler,CooldownTime,AchievementName_EN,AchievementName_TH,AchievementDesc_EN,AchievementDesc_TH
St_Q_Fleche,Flèche,Flèche,"Dash to target, attack",พุ่งไปที่เป้าหมาย แล้วโจมตี,"Dash toward the target, dealing <sprite=2><color=#FF8A2D>140%</color><sprite=5> <color=yellow>damage</color>, immediately performing a <color=yellow>basic attack</color>, and temporarily increasing <color=yellow>Mist</color>'s <color=yellow>Movement Speed</color>. If this <color=yellow>damage</color> kills the target, restore 15<sprite=5> Health and reduce the <color=yellow>cooldown</color> by 15%.\n\n<color=yellow>Charges</color> are fully restored at once.",พุ่งเข้าใส่เป้าหมาย สร้าง <sprite=2><color=#FF8A2D>140%</color><sprite=5> <color=yellow>ความเสียหาย</color> พร้อมทำการ <color=yellow>โจมตีปกติ</color> ทันที และเพิ่ม <color=yellow>ความเร็วในการเคลื่อนที่</color> ของ <color=yellow>หมอก</color> ชั่วคราว หาก <color=yellow>ความเสียหาย</color> นี้สังหารเป้าหมาย จะฟื้นฟู 15<sprite=5> พลังชีวิต และลด <color=yellow>คูลดาวน์</color> 15%\n\n<color=yellow>จำนวนครั้ง</color> ถูกฟื้นฟูเต็มจำนวนในทันที,"Dash toward the target, dealing {0} <color=yellow>damage</color>, immediately performing a <color=yellow>basic attack</color>, and temporarily increasing <color=yellow>Mist</color>'s <color=yellow>Movement Speed</color>. If this <color=yellow>damage</color> kills the target, restore {1} Health and reduce the <color=yellow>cooldown</color> by {2}.\n\n<color=yellow>Charges</color> are fully restored at once.",พุ่งเข้าใส่เป้าหมาย สร้าง<color=yellow>ความเสียหาย</color> {0} ทำ<color=yellow>การโจมตีพื้นฐาน</color>ทันที และเพิ่ม<color=yellow>ความเร็วในการเคลื่อนที่</color>ของ<color=yellow>หมอก</color>ชั่วคราว หาก<color=yellow>ความเสียหาย</color>นี้สังหารเป้าหมาย จะฟื้นฟูพลังชีวิต {1} และลด<color=yellow>คูลดาวน์</color> {2}\n\n<color=yellow>ชาร์จ</color>ทั้งหมดจะถูกฟื้นฟูพร้อมกัน,Faster than light.,เร็วกว่าแสง,Character,Normal,Light;Heal;Attack;Mobility,Hero_Mist,12,Elemental Lord,Elemental Lord,Defeat any elemental 75 times as Mist.,เอาชนะธาตุใดก็ได้ 75 ครั้งขณะเล่นเป็น Mist
St_Q_GoldenBurst,Golden Explosion,ประกายแสงสีทอง,"Light damage, heal allies","สร้างความเสียหายเบา, รักษาพันธมิตร","Create a Golden Explosion forward that deals <sprite=1><color=#16D7FF>110%</color><sprite=5> <color=yellow>Light damage</color> to enemies and <color=yellow>restores</color> <sprite=1><color=#16D7FF>28%</color><sprite=5> Health to allies. When hitting a single target, this explosion's <color=yellow>damage</color> or <color=yellow>healing</color> is increased by 100%.\n\nUpon casting, gain stacks of <color=yellow>Wither</color> for 3.5 seconds and <color=yellow>sacrifice</color> 5% of your Maximum Health. Each <color=yellow>Wither</color> stack increases the explosion's <color=yellow>damage</color> and <color=yellow>healing</color> by 100%, but also increases the Health <color=yellow>sacrificed</color> by 7% of your Maximum Health.",สร้าง Golden Explosion ไปข้างหน้า สร้างความเสียหายแสง <sprite=1><color=#16D7FF>110%</color><sprite=5> แก่ศัตรู และ<color=yellow>ฟื้นฟู</color><sprite=1><color=#16D7FF>28%</color><sprite=5> พลังชีวิตให้แก่พันธมิตร เมื่อโจมตีเป้าหมายเดียว <color=yellow>ความเสียหาย</color>หรือ<color=yellow>การรักษา</color>ของการระเบิดนี้จะเพิ่มขึ้น 100%\n\nเมื่อร่าย จะได้รับสแต็ค <color=yellow>Wither</color> เป็นเวลา 3.5 วินาที และ<color=yellow>เสียสละ</color> 5% ของพลังชีวิตสูงสุดของคุณ สแต็ค <color=yellow>Wither</color> แต่ละสแต็คจะเพิ่ม<color=yellow>ความเสียหาย</color>และ<color=yellow>การรักษา</color>ของการระเบิด 100% แต่ยังเพิ่มพลังชีวิตที่<color=yellow>เสียสละ</color> 7% ของพลังชีวิตสูงสุดของคุณด้วย,"Create a Golden Explosion forward that deals {0} <color=yellow>Light damage</color> to enemies and <color=yellow>restores</color> {1} Health to allies. When hitting a single target, this explosion's <color=yellow>damage</color> or <color=yellow>healing</color> is increased by {2}.\n\nUpon casting, gain stacks of <color=yellow>Wither</color> for {3} seconds and <color=yellow>sacrifice</color> {4} of your Maximum Health. Each <color=yellow>Wither</color> stack increases the explosion's <color=yellow>damage</color> and <color=yellow>healing</color> by {5}, but also increases the Health <color=yellow>sacrificed</color> by {6} of your Maximum Health.",สร้างการระเบิดสีทองไปข้างหน้า สร้างความเสียหายแสงแก่ศัตรู {0} และ<color=yellow>ฟื้นฟู</color>พลังชีวิตแก่พันธมิตร {1} เมื่อโจมตีเป้าหมายเดียว ความเสียหายหรือการ<color=yellow>รักษา</color>จากการระเบิดนี้จะเพิ่มขึ้น {2}\n\nเมื่อร่าย จะได้รับสถานะ<color=yellow>Wither</color> เป็นเวลา {3} วินาที และ<color=yellow>เสียสละ</color>พลังชีวิตสูงสุดของคุณ {4} แต่ละสถานะ<color=yellow>Wither</color> จะเพิ่มความเสียหายและการ<color=yellow>รักษา</color>จากการระเบิดขึ้น {5} แต่ก็เพิ่มพลังชีวิตที่<color=yellow>เสียสละ</color>ขึ้น {6} ของพลังชีวิตสูงสุดของคุณด้วย,"The amount of decomposition energy input is directly proportional to the destructive power output.\n\nThe fatigue that follows each experiment is interesting, but not particularly important.",ปริมาณพลังงานของการย่อยสลายที่ป้อนเข้ามีความสัมพันธ์โดยตรงกับพลังทำลายที่ออกมา\n\nความอ่อนล้าที่ตามมาหลังการทดลองแต่ละครั้งนั้นน่าสนใจ แต่ไม่ได้สำคัญเป็นพิเศษ,Character,Normal,Light;Melee;Heal,Hero_Aurena,0.25,,,,
St_Q_HandCannon,Hand Cannon,Hand Cannon,"Area Fire damage, knockback","ความเสียหายไฟแบบพื้นที่, ผลักกระเด็น","Shoot a blazing bullet that pushes you backward, dealing <sprite=1><color=#16D7FF>80%</color><sprite=5> <color=yellow>Fire damage</color> to enemies in front. Nearby enemies that are hit instead take <sprite=1><color=#16D7FF>180%</color><sprite=5> <color=yellow>Fire damage</color> and are knocked back.",ยิงกระสุนเพลิงที่ผลักคุณถอยหลัง สร้างความเสียหาย<sprite=1><color=#16D7FF>80%</color><sprite=5> <color=yellow>ความเสียหายไฟ</color>ให้ศัตรูที่อยู่ด้านหน้า ศัตรูที่อยู่ใกล้เคียงที่ถูกโจมตีจะได้รับความเสียหาย<sprite=1><color=#16D7FF>180%</color><sprite=5> <color=yellow>ความเสียหายไฟ</color> และถูกผลักกระเด็นแทน,"Shoot a blazing bullet that pushes you backward, dealing {0} <color=yellow>Fire damage</color> to enemies in front. Nearby enemies that are hit instead take {1} <color=yellow>Fire damage</color> and are knocked back.",ยิงกระสุนเพลิงที่ผลักคุณถอยหลัง สร้างความเสียหาย<color=yellow>ไฟ</color> {0} แก่ศัตรูที่อยู่ด้านหน้า ศัตรูที่อยู่ใกล้เคียงที่ถูกโจมตีจะได้รับความเสียหาย<color=yellow>ไฟ</color> {1} แทนและถูกผลักกระเด็น,Just a single use makes it very difficult to maintain the firearm.,เพียงแค่การใช้งานครั้งเดียว ก็ทำให้การบำรุงรักษาอาวุธปืนนี้เป็นเรื่องยากยิ่งนัก,Character,Normal,Fire;Melee;HardCC,Hero_Lacerta,5.5,,,,
St_Q_IncendiaryRounds,Incendiary Rounds,Incendiary Rounds,"Attack empowered, Fire","โจมตีเสริมพลัง, ไฟ","The next 4 basic attacks are 60%<sprite=5> faster and deal an additional <sprite=1><color=#16D7FF>100%</color><sprite=5> <color=yellow>Fire damage</color>, briefly increasing <color=yellow>Lacerta</color>'s <color=yellow>Movement Speed</color>.",การโจมตีปกติ 4 ครั้งถัดไปจะ<sprite=5>เร็วขึ้น 60% และสร้างความเสียหาย<sprite=1><color=#16D7FF>100%</color><sprite=5> <color=yellow>ไฟ</color>เพิ่มเติม พร้อมเพิ่ม<color=yellow>ความเร็วในการเคลื่อนที่</color>ของ <color=yellow>Lacerta</color> ชั่วขณะ,"The next {0} basic attacks are {1} faster and deal an additional {2} <color=yellow>Fire damage</color>, briefly increasing <color=yellow>Lacerta</color>'s <color=yellow>Movement Speed</color>.",การโจมตีปกติ {0} ครั้งถัดไปจะเร็วขึ้น {1} และสร้าง <color=yellow>ความเสียหายไฟ</color> เพิ่มเติม {2} ซึ่งจะเพิ่ม<color=yellow>ความเร็วเคลื่อนที่</color>ของ <color=yellow>Lacerta</color> ชั่วขณะ,"Lacerta shared many fiery wonders with his wife, who loved the beauty of flames, but he never let her handle incendiary rounds, insisting they were far too dangerous.",Lacerta ได้แบ่งปันความอัศจรรย์แห่งไฟมากมายกับภรรยาของเขา ผู้ซึ่งหลงใหลในความงามของเปลวเพลิง แต่เขาไม่เคยปล่อยให้เธอจับต้องกระสุนเพลิง โดยยืนกรานว่ามันอันตรายเกินไปนัก,Character,Normal,Fire;Attack;Mobility,Hero_Lacerta,7.5,Just Like the Old Days,Just Like the Old Days,Defeat the Heroic Boss 5 times as Lacerta.,เอาชนะบอสระดับฮีโร่ 5 ครั้งเมื่อเล่นเป็น Lacerta
St_Q_Laceration,Laceration,Laceration,"Damage, two forms",ความเสียหาย สองรูปแบบ,"Each basic attack alternates Laceration's form between <color=#f28a8a>Red Form</color> and <color=#8ab2f2>Blue Form</color>. When this skill is cast, it unleashes a different effect depending on the current form.\n\n<color=#f28a8a>Red Form:</color> Dash a short distance, slashing enemies in a narrow area for <sprite=2><color=#FF8A2D>155%</color><sprite=5> <color=yellow>Dark damage</color> and triggering <color=yellow>attack effects</color>. When you hit an enemy for the first time, reduce <color=yellow>cooldown</color> by 35% seconds.\n\n<color=#8ab2f2>Blue Form:</color> Leap into the air to become briefly <color=yellow>Invulnerable</color>, then swing your blade to deal <sprite=2><color=#FF8A2D>200%</color><sprite=5> <color=yellow>Dark damage</color> and trigger <color=yellow>attack effects</color> to all nearby enemies.",การโจมตีปกติแต่ละครั้งจะสลับร่างของ Laceration ระหว่าง <color=#f28a8a>ร่างสีแดง</color> และ <color=#8ab2f2>ร่างสีน้ำเงิน</color> เมื่อใช้สกิลนี้ มันจะปล่อยเอฟเฟกต์ที่แตกต่างกันออกไปขึ้นอยู่กับร่างปัจจุบัน\n\n<color=#f28a8a>ร่างสีแดง:</color> พุ่งตัวในระยะสั้นๆ เฉือนศัตรูในพื้นที่แคบ สร้าง <sprite=2><color=#FF8A2D>155%</color><sprite=5> <color=yellow>ความเสียหายความมืด</color> และกระตุ้น <color=yellow>เอฟเฟกต์การโจมตี</color> เมื่อคุณโจมตีศัตรูเป็นครั้งแรก จะลด <color=yellow>คูลดาวน์</color> ลง 35% วินาที\n\n<color=#8ab2f2>ร่างสีน้ำเงิน:</color> กระโดดขึ้นไปในอากาศเพื่อให้ <color=yellow>ไม่ได้รับความเสียหาย</color> ชั่วครู่ จากนั้นเหวี่ยงใบมีดเพื่อสร้าง <sprite=2><color=#FF8A2D>200%</color><sprite=5> <color=yellow>ความเสียหายความมืด</color> และกระตุ้น <color=yellow>เอฟเฟกต์การโจมตี</color> แก่ศัตรูที่อยู่ใกล้เคียงทั้งหมด,"Each basic attack alternates Laceration's form between <color=#f28a8a>Red Form</color> and <color=#8ab2f2>Blue Form</color>. When this skill is cast, it unleashes a different effect depending on the current form.\n\n<color=#f28a8a>Red Form:</color> Dash a short distance, slashing enemies in a narrow area for {0} <color=yellow>Dark damage</color> and triggering <color=yellow>attack effects</color>. When you hit an enemy for the first time, reduce <color=yellow>cooldown</color> by {1} seconds.\n\n<color=#8ab2f2>Blue Form:</color> Leap into the air to become briefly <color=yellow>Invulnerable</color>, then swing your blade to deal {2} <color=yellow>Dark damage</color> and trigger <color=yellow>attack effects</color> to all nearby enemies.",การโจมตีพื้นฐานแต่ละครั้งจะสลับรูปแบบของ Laceration ระหว่าง <color=#f28a8a>รูปแบบสีแดง</color> และ <color=#8ab2f2>รูปแบบสีน้ำเงิน</color> เมื่อใช้สกิลนี้ มันจะปลดปล่อยเอฟเฟกต์ที่แตกต่างกันไปตามรูปแบบปัจจุบัน\n\n<color=#f28a8a>รูปแบบสีแดง:</color> แดชระยะสั้น ฟันศัตรูในพื้นที่แคบเพื่อสร้างความเสียหาย <color=yellow>ความมืด</color> {0} และกระตุ้น <color=yellow>เอฟเฟกต์การโจมตี</color> เมื่อโจมตีศัตรูเป็นครั้งแรก ลด <color=yellow>คูลดาวน์</color> {1} วินาที\n\n<color=#8ab2f2>รูปแบบสีน้ำเงิน:</color> กระโดดขึ้นไปในอากาศเพื่อให้ <color=yellow>ไม่สามารถถูกโจมตีได้</color> ชั่วขณะ จากนั้นเหวี่ยงใบมีดเพื่อสร้างความเสียหาย <color=yellow>ความมืด</color> {2} และกระตุ้น <color=yellow>เอฟเฟกต์การโจมตี</color> แก่ศัตรูทั้งหมดที่อยู่ใกล้เคียง,"Attack or avoid, but the result is the same.\nOnly your movement takes a different form.",จะโจมตีหรือหลีกหนี ผลลัพธ์ก็มิได้ต่างกัน\nมีแต่เพียงรูปแบบการเคลื่อนไหวของเจ้าเท่านั้นที่จะแปรเปลี่ยนไป,Character,Normal,Dark;Melee;Attack;Mobility,Hero_Husk,7.5,,,,
St_Q_Lunge,Lunge,Lunge,"Dash forward, attack","พุ่งไปข้างหน้า, โจมตี","Dash forward and thrust your saber toward the nearest enemy. Triggers <color=yellow>attack effects</color> and deals <sprite=2><color=#FF8A2D>200%</color><sprite=5> damage to all enemies hit by the saber. Each time <color=yellow>Astrid's Masterpiece</color> triggers, reduce this Memory's <color=yellow>cooldown</color> by 0.5 seconds.",พุ่งไปด้านหน้าและแทงดาบใส่ศัตรูที่อยู่ใกล้ที่สุด กระตุ้น <color=yellow>เอฟเฟกต์การโจมตี</color> และสร้างความเสียหาย <sprite=2><color=#FF8A2D>200%</color><sprite=5> แก่ศัตรูทั้งหมดที่โดนดาบ ทุกครั้งที่ <color=yellow>Astrid's Masterpiece</color> ทำงาน คูลดาวน์ของเมมโมรี่นี้จะลดลง 0.5 วินาที,"Dash forward and thrust your saber toward the nearest enemy. Triggers <color=yellow>attack effects</color> and deals {0} damage to all enemies hit by the saber. Each time <color=yellow>Astrid's Masterpiece</color> triggers, reduce this Memory's <color=yellow>cooldown</color> by {1} seconds.",พุ่งไปข้างหน้าและแทงดาบเข้าใส่ศัตรูที่อยู่ใกล้ที่สุด กระตุ้น <color=yellow>เอฟเฟกต์การโจมตี</color> และสร้างความเสียหาย {0} แก่ศัตรูทั้งหมดที่โดนดาบ ทุกครั้งที่ <color=yellow>Astrid's Masterpiece</color> ทำงาน จะลด <color=yellow>คูลดาวน์</color> ของ Memory นี้ลง {1} วินาที,Esquive. A moment's flash.,หลบหลีก แวบเดียวในพริบตา,Character,Normal,Melee;Attack;Mobility,Hero_Mist,7,,,,
St_Q_MoonlightPact,Moonlight Pact,Moonlight Pact,Summon Werewolf,อัญเชิญมนุษย์หมาป่า,"<color=yellow>Fenrir</color> leaps to the target location, slashing enemies for <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>damage</color> and stunning them for 0.5 seconds. For each enemy hit, <color=yellow>Fenrir</color> <color=yellow>heals</color> for 8%<sprite=5> of his Maximum Health. Each time <color=yellow>Fenrir</color> attacks, the <color=yellow>cooldown</color> of this ability is reduced by 1 seconds.\n\n<color=yellow>Passive Effect:</color> <color=yellow>Summons</color> <color=yellow>Fenrir the Werewolf</color>, who follows Nachia. <color=yellow>Fenrir</color> has 321 Health and 40<sprite=5> Armor, claws enemies for <sprite=1><color=#16D7FF>130%</color><sprite=5> <color=yellow>damage</color>, and triggers 50% <color=yellow>attack effects</color>.",<color=yellow>Fenrir</color> กระโจนไปยังตำแหน่งเป้าหมาย ฟาดฟันศัตรูสร้าง<sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>ความเสียหาย</color>และทำให้มึนงง 0.5 วินาที <color=yellow>Fenrir</color>จะ<color=yellow>ฟื้นฟู</color> 8%<sprite=5> ของพลังชีวิตสูงสุดต่อศัตรูที่โจมตีโดนแต่ละตัว ทุกครั้งที่ <color=yellow>Fenrir</color> โจมตี <color=yellow>คูลดาวน์</color> ของสกิลนี้จะลดลง 1 วินาที\n\n<color=yellow>Passive Effect:</color> <color=yellow>อัญเชิญ</color> <color=yellow>Fenrir the Werewolf</color> มาติดตาม Nachia <color=yellow>Fenrir</color> มีพลังชีวิต 321 และเกราะป้องกัน 40<sprite=5> ใช้กรงเล็บโจมตีศัตรูสร้าง<sprite=1><color=#16D7FF>130%</color><sprite=5> <color=yellow>ความเสียหาย</color> และกระตุ้น 50% <color=yellow>ผลกระทบการโจมตี</color>,"<color=yellow>Fenrir</color> leaps to the target location, slashing enemies for {0} <color=yellow>damage</color> and stunning them for {1} seconds. For each enemy hit, <color=yellow>Fenrir</color> <color=yellow>heals</color> for {2} of his Maximum Health. Each time <color=yellow>Fenrir</color> attacks, the <color=yellow>cooldown</color> of this ability is reduced by {3} seconds.\n\n<color=yellow>Passive Effect:</color> <color=yellow>Summons</color> <color=yellow>Fenrir the Werewolf</color>, who follows Nachia. <color=yellow>Fenrir</color> has {4} Health and {5} Armor, claws enemies for {6} <color=yellow>damage</color>, and triggers {7} <color=yellow>attack effects</color>.",<color=yellow>เฟนริร์</color>กระโจนไปยังตำแหน่งเป้าหมาย กรีดศัตรู สร้าง<color=yellow>ความเสียหาย</color> {0} และทำให้ติดสตัน {1} วินาที <color=yellow>เฟนริร์</color><color=yellow>ฟื้นฟู</color>พลังชีวิตสูงสุด {2} ทุกครั้งที่โจมตีศัตรูแต่ละตัว และ<color=yellow>คูลดาวน์</color>ของสกิลนี้จะลดลง {3} วินาที\n\n<color=yellow>ผลติดตัว:</color> <color=yellow>อัญเชิญ</color><color=yellow>เฟนริร์ มนุษย์หมาป่า</color> ให้ตามนาเคีย เฟนริร์มีพลังชีวิต {4} และเกราะ {5} สร้าง<color=yellow>ความเสียหาย</color> {6} ด้วยกรงเล็บ และทำให้เกิด<color=yellow>ผลโจมตี</color> {7},"The pact with the moonlight was once a joyful game to quell the mischievous chaos of a playful sibling. \nThe moonlight still answers her call, but its light no longer carries the same weight.",พันธสัญญาแห่งแสงจันทร์ครั้งหนึ่งเคยเป็นเกมที่เปี่ยมด้วยความสุขเพื่อสงบความวุ่นวายซุกซนของพี่น้องผู้รักสนุก \nแสงจันทร์ยังคงตอบรับการเรียกของนาง แต่ทว่าแสงนั้นมิได้เปี่ยมด้วยน้ำหนักเช่นเดิมอีกแล้ว,Character,Normal,HardCC;Attack;Summon,Hero_Nachia,11,Full Moon,Full Moon,Enter the Pure White Dream 2 times as Nachia.,เข้าสู่ฝันสีขาวบริสุทธิ์ 2 ครั้งในฐานะนาเชีย
St_Q_Reduction,Reduction,Reduction,"Enemy damage, ally healing","สร้างความเสียหายต่อศัตรู, รักษาพันธมิตร","<color=yellow>Sacrifice</color> 8% of your Maximum Health to throw thin Gold Shards forward 3 times. The Gold Shards pierce through targets, dealing <sprite=1><color=#16D7FF>95%</color><sprite=5> <color=yellow>damage</color> to enemies hit and <color=yellow>healing</color> allies for <sprite=1><color=#16D7FF>18%</color><sprite=5>.",<color=yellow>เสียสละ</color> 8% ของพลังชีวิตสูงสุดของคุณเพื่อปา Gold Shards บางๆ ไปข้างหน้า 3 ครั้ง. Gold Shards จะทะลุเป้าหมาย สร้างความ<color=yellow>เสียหาย</color>แก่ศัตรูที่โดน <sprite=1><color=#16D7FF>95%</color><sprite=5> และ<color=yellow>รักษา</color>พันธมิตร <sprite=1><color=#16D7FF>18%</color><sprite=5>.,"<color=yellow>Sacrifice</color> {0} of your Maximum Health to throw thin Gold Shards forward {1} times. The Gold Shards pierce through targets, dealing {2} <color=yellow>damage</color> to enemies hit and <color=yellow>healing</color> allies for {3}.",<color=yellow>สละ</color>พลังชีวิตสูงสุดของคุณ {0} เพื่อร่อนแผ่นทองคำบางไปข้างหน้า {1} ครั้ง แผ่นทองคำทะลุเป้าหมาย สร้าง<color=yellow>ความเสียหาย</color> {2} แก่ศัตรูที่โดน และ<color=yellow>ฟื้นฟู</color>พลังชีวิตพันธมิตร {3},"The essence of my research is not destruction, but ""reduction."" I return objects to their most fundamental particles, then reconstruct them according to my will.\nThis is the true realm of creation, something the stagnant minds of Arcanum could never imagine.","แก่นแท้ของการวิจัยของข้ามิใช่การทำลายล้าง หากแต่คือ ""การลดทอน"" ข้าคืนวัตถุให้กลับสู่โมเลกุลพื้นฐานที่สุด จากนั้นจึงประกอบสร้างขึ้นใหม่ตามความประสงค์ของข้า\nนี่คืออาณาเขตที่แท้จริงแห่งการสร้างสรรค์ สิ่งที่จิตใจอันหยุดนิ่งของอาร์คานัมไม่อาจจินตนาการได้เลย",Character,Normal,Heal,Hero_Aurena,4,Immortality Achieved,Immortality Achieved,Cast Golden Explosion 9 times within 5 seconds as Aurena.,ร่าย Golden Explosion 9 ครั้งภายใน 5 วินาทีขณะเล่นเป็น Aurena.
St_Q_SuperNova,Supernova,Supernova,Charge to deal powerful Light damage,ชาร์จพลังเพื่อสร้างความเสียหายธาตุแสงอย่างรุนแรง,"Creates an expanding star at the target location that slows enemies, then channels for up to 3 seconds. You can't attack or use Memories while channeling. Reactivating <color=yellow>Supernova</color> detonates the star, dealing <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Light damage</color> to enemies. The explosion becomes more powerful with charge time, increasing damage up to 225% after 1.3 seconds.",สร้างดวงดาวขยายตัว ณ ตำแหน่งเป้าหมายที่จะทำให้ศัตรูเคลื่อนไหวช้าลง จากนั้นร่ายพลังได้นานสูงสุด 3 วินาที คุณจะไม่สามารถโจมตีหรือใช้ความทรงจำขณะร่ายพลังได้ การเปิดใช้งาน <color=yellow>Supernova</color> อีกครั้งจะทำให้ดาวระเบิด สร้างความเสียหาย <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Light damage</color> ให้กับศัตรู การระเบิดจะทรงพลังขึ้นตามเวลาในการชาร์จ โดยเพิ่มความเสียหายสูงสุดถึง 225% หลังจากผ่านไป 1.3 วินาที,"Creates an expanding star at the target location that slows enemies, then channels for up to {0} seconds. You can't attack or use Memories while channeling. Reactivating <color=yellow>Supernova</color> detonates the star, dealing {1} <color=yellow>Light damage</color> to enemies. The explosion becomes more powerful with charge time, increasing damage up to {2} after {3} seconds.",สร้างดวงดาวขยายตัว ณ ตำแหน่งเป้าหมายที่ทำให้ศัตรูช้าลง จากนั้นร่ายเวทย์ได้นานสูงสุด {0} วินาที คุณไม่สามารถโจมตีหรือใช้ความทรงจำขณะร่ายเวทย์ การเปิดใช้งาน <color=yellow>ซูเปอร์โนวา</color> อีกครั้งจะทำให้ดวงดาวระเบิด สร้างความเสียหาย<color=yellow>ธาตุแสง</color> {1} แก่ศัตรู การระเบิดจะมีพลังมากขึ้นตามระยะเวลาการชาร์จ โดยจะเพิ่มความเสียหายสูงสุดเป็น {2} หลังจาก {3} วินาที,"What a beautiful and tragic paradox.\nStars burn their very essence to shine their brightest,\nonly for that moment to signal the start of eternal silence.",ช่างเป็นความย้อนแย้งที่งดงามและน่าเศร้า\nดวงดาราสละซึ่งแก่นแท้ของตนเพื่อส่องประกายเจิดจ้าที่สุด\nแต่ห้วงยามนั้นกลับเป็นสัญญาณของการเริ่มต้นแห่งความเงียบงันชั่วนิรันดร์,Character,Normal,Light,Hero_Yubar,8,Night of Counting the Stars,Night of Counting the Stars,Reach 140 Ability Power with Yubar.,ทำ Ability Power ให้ถึง 140 ด้วย Yubar
St_Q_SylvanCall,Sylvan Call,Sylvan Call,Summon Leaf Hound,อัญเชิญหมาล่าเนื้อใบไม้,"<color=yellow>Summon</color> a <color=yellow>Leaf Hound</color> that follows Nachia at the target location, dealing <sprite=1><color=#16D7FF>130%</color><sprite=5> <color=yellow>damage</color> to enemies and <color=yellow>stunning</color> them for 0.4 seconds.\n\nThe <color=yellow>Leaf Hound</color> has 128 Health and 40 Armor, remains on the battlefield for up to 25 seconds, and claws enemies to deal <sprite=1><color=#16D7FF>60%</color><sprite=5> <color=yellow>damage</color>. You can have up to 5 Leaf Hounds summoned at once.",<color=yellow>อัญเชิญ</color> <color=yellow>ลีฟฮาวนด์</color> ที่จะติดตามนาเคียไปยังตำแหน่งเป้าหมาย สร้าง <sprite=1><color=#16D7FF>130%</color><sprite=5> <color=yellow>ความเสียหาย</color> แก่ศัตรู และ <color=yellow>สตัน</color> พวกมันเป็นเวลา 0.4 วินาที\n\n<color=yellow>ลีฟฮาวนด์</color> มีพลังชีวิต 128 และเกราะ 40 อยู่ในสนามรบได้นานสูงสุด 25 วินาที และจู่โจมศัตรูเพื่อสร้าง <sprite=1><color=#16D7FF>60%</color><sprite=5> <color=yellow>ความเสียหาย</color> คุณสามารถอัญเชิญลีฟฮาวนด์ได้สูงสุด 5 ตัวพร้อมกัน,"<color=yellow>Summon</color> a <color=yellow>Leaf Hound</color> that follows Nachia at the target location, dealing {0} <color=yellow>damage</color> to enemies and <color=yellow>stunning</color> them for {1} seconds.\n\nThe <color=yellow>Leaf Hound</color> has {2} Health and {3} Armor, remains on the battlefield for up to {4} seconds, and claws enemies to deal {5} <color=yellow>damage</color>. You can have up to {6} Leaf Hounds summoned at once.",<color=yellow>อัญเชิญ</color> <color=yellow>ลีฟฮาวด์</color> ให้ตามนาเคียไปยังตำแหน่งเป้าหมาย สร้างความ<color=yellow>เสียหาย</color> {0} ให้กับศัตรูและ<color=yellow>สตัน</color>เป็นเวลา {1} วินาที\n\n<color=yellow>ลีฟฮาวด์</color>มีพลังชีวิต {2} และเกราะ {3} คงอยู่ในสนามรบสูงสุด {4} วินาที และจู่โจมศัตรูสร้าง<color=yellow>ความเสียหาย</color> {5} คุณสามารถ<color=yellow>อัญเชิญ</color>ลีฟฮาวด์ได้สูงสุด {6} ตัวพร้อมกัน,"The purest spirits in the Ethereal Forest are born from fallen leaves and morning dew.\nWhen Nachia, the guardian of the forest, calls out, these strange ""hounds"" willingly appear to answer her call.","ดวงวิญญาณที่บริสุทธิ์ที่สุดในพงไพรแห่งอีเธอเรียลถือกำเนิดขึ้นจากใบไม้ที่ร่วงหล่นและน้ำค้างยามเช้า\nเมื่อ ""นาเคีย"" ผู้พิทักษ์ไพรพฤกษาร้องเรียก ขานรับคำเชิญนั้น ""เหล่านายพราน"" รูปลักษณ์ประหลาดจึงปรากฏกายขึ้นอย่างเต็มใจ",Character,Normal,HardCC;Attack;Summon,Hero_Nachia,9,,,,
